timestamp,user,kernel
1615039200,36,80
1615042800,43,41
1615046400,52,43
1615050000,42,40
1615053600,53,77
1615057200,15,8
1615060800,21,54
1615064400,27,52
1615068000,90,77
1615071600,80,73
1615075200,50,53
1615078800,5,87
1615082400,21,43
1615086000,88,76
1615089600,88,36
1615093200,79,78
1615096800,31,21
1615100400,33,36
1615104000,32,28
1615107600,45,75
1615111200,20,13
1615114800,52,85
1615118400,73,69
1615122000,52,25
1615125600,24,85
1615129200,66,64
1615132800,52,61
1615136400,28,27
1615140000,72,16
1615143600,17,23
1615147200,20,86
1615150800,15,4
1615154400,75,38
1615158000,9,6
1615161600,35,7
1615165200,50,45
1615168800,25,1
1615172400,44,51
1615176000,38,49
1615179600,44,15
1615183200,11,9
1615186800,85,17
1615190400,38,66
1615194000,49,64
1615197600,87,56
1615201200,92,61
1615204800,19,6
1615208400,33,84
1615212000,12,32
1615215600,58,37
1615219200,7,7
1615222800,87,23
1615226400,67,85
1615230000,42,5
1615233600,11,77
1615237200,79,13
1615240800,54,63
1615244400,89,83
1615248000,44,37
1615251600,61,84
1615255200,7,52
1615258800,22,70
1615262400,26,46
1615266000,68,28
1615269600,46,25
1615273200,71,44
1615276800,92,20
1615280400,35,21
1615284000,73,30
1615287600,31,38
1615291200,21,10
1615294800,19,29
1615298400,41,7
1615302000,80,38
1615305600,49,3
1615309200,91,9
1615312800,23,12
1615316400,84,39
1615320000,26,14
1615323600,35,63
1615327200,7,59
1615330800,75,52
1615334400,85,9
1615338000,79,20
1615341600,44,63
1615345200,63,19
1615348800,41,72
1615352400,16,73
1615356000,84,86
1615359600,79,86
1615363200,94,69
1615366800,9,16
1615370400,50,46
1615374000,23,29
1615377600,65,48
1615381200,60,63
1615384800,22,34
1615388400,83,60
1615392000,11,61
1615395600,48,9
1615399200,39,11
1615402800,87,70
1615406400,51,2
1615410000,20,89
1615413600,56,90
1615417200,89,49
1615420800,36,52
1615424400,33,76
1615428000,12,9
1615431600,20,31
1615435200,62,70
1615438800,62,74
1615442400,73,44
1615446000,11,74
1615449600,20,50
1615453200,51,49
1615456800,29,37
1615460400,87,70
1615464000,44,7
1615467600,36,90
1615471200,11,25
1615474800,16,0
1615478400,45,2
1615482000,82,47
1615485600,16,55
1615489200,46,69
1615492800,93,7
1615496400,20,28
1615500000,57,76
1615503600,17,67
1615507200,40,58
1615510800,84,59
1615514400,64,70
1615518000,43,7
1615521600,82,33
1615525200,66,46
1615528800,26,35
1615532400,52,61
1615536000,43,87
1615539600,76,49
1615543200,19,22
1615546800,86,65
1615550400,34,60
1615554000,8,44
1615557600,50,15
1615561200,79,80
1615564800,41,62
1615568400,16,4
1615572000,10,12
1615575600,71,45
1615579200,50,36
1615582800,6,66
1615586400,39,11
1615590000,41,72
1615593600,66,71
1615597200,90,75
1615600800,7,38
1615604400,54,85
1615608000,12,52
1615611600,44,15
1615615200,35,76
1615618800,63,30
1615622400,53,69
1615626000,93,16
1615629600,87,63
1615633200,66,90
1615636800,67,25
1615640400,71,6
1615644000,41,65
1615647600,46,60
1615651200,50,35
1615654800,49,10
1615658400,79,57
1615662000,10,44
1615665600,77,7
1615669200,65,66
1615672800,88,27
1615676400,10,3
1615680000,65,2
1615683600,24,51
1615687200,34,44
1615690800,55,0
1615694400,74,79
1615698000,65,69
1615701600,59,11
1615705200,43,62
1615708800,14,46
1615712400,78,83
1615716000,71,41
1615719600,42,47
1615723200,16,60
1615726800,27,57
1615730400,92,81
1615734000,66,56
1615737600,89,43
1615741200,75,76
1615744800,55,84
1615748400,81,29
1615752000,40,9
1615755600,66,52
1615759200,79,62
1615762800,29,83
1615766400,22,6
1615770000,44,83
1615773600,15,76
1615777200,8,21
1615780800,13,79
1615784400,83,4
1615788000,75,11
1615791600,29,26
1615795200,23,57
1615798800,16,68
1615802400,18,50
1615806000,65,49
1615809600,64,84
1615813200,15,5
1615816800,61,88
1615820400,94,73
1615824000,62,37
1615827600,34,67
1615831200,81,86
1615834800,56,84
1615838400,79,39
1615842000,56,53
1615845600,18,38
1615849200,84,85
1615852800,64,90
1615856400,31,72
1615860000,55,86
1615863600,89,72
1615867200,85,4
1615870800,83,8
1615874400,6,39
1615878000,86,59
1615881600,44,73
1615885200,94,24
1615888800,73,50
1615892400,76,52
1615896000,57,31
1615899600,73,28
1615903200,75,20
1615906800,28,38
1615910400,78,49
1615914000,78,86
1615917600,12,67
1615921200,73,50
1615924800,39,18
1615928400,63,89
1615932000,62,12
1615935600,25,5
1615939200,90,19
1615942800,88,63
1615946400,37,63
1615950000,83,84
1615953600,62,18
1615957200,80,90
1615960800,43,7
1615964400,5,21
1615968000,24,74
1615971600,75,27
1615975200,18,47
1615978800,82,47
1615982400,33,8
1615986000,13,48
1615989600,25,83
1615993200,21,68
1615996800,70,8
1616000400,45,6
1616004000,39,81
1616007600,58,1
1616011200,14,37
1616014800,5,10
1616018400,13,1
1616022000,90,27
1616025600,43,65
1616029200,59,51
1616032800,80,4
1616036400,66,13
1616040000,17,32
1616043600,29,86
1616047200,29,41
1616050800,68,89
1616054400,17,67
1616058000,63,47
1616061600,62,20
1616065200,16,29
1616068800,26,65
1616072400,8,29
1616076000,34,88
1616079600,61,67
1616083200,30,20
1616086800,86,10
1616090400,83,14
1616094000,82,90
1616097600,52,64
1616101200,53,34
1616104800,19,20
1616108400,38,81
1616112000,92,0
1616115600,5,17
1616119200,80,11
1616122800,14,5
1616126400,81,12
1616130000,39,15
1616133600,69,53
1616137200,50,89
1616140800,78,90
1616144400,67,23
1616148000,18,11
1616151600,81,23
1616155200,81,33
1616158800,26,53
1616162400,59,54
1616166000,48,13
1616169600,22,43
1616173200,35,55
1616176800,59,3
1616180400,65,3
1616184000,20,57
1616187600,77,42
1616191200,25,26
1616194800,46,56
1616198400,84,12
1616202000,85,56
1616205600,83,65
1616209200,47,63
1616212800,67,63
1616216400,30,79
1616220000,85,69
1616223600,6,7
1616227200,26,86
1616230800,67,39
1616234400,94,86
1616238000,10,67
1616241600,57,77
1616245200,24,35
1616248800,71,60
1616252400,6,55
1616256000,40,44
1616259600,79,22
1616263200,23,25
1616266800,53,43
1616270400,94,74
1616274000,36,78
1616277600,20,33
1616281200,53,90
1616284800,87,74
1616288400,43,80
1616292000,74,6
1616295600,24,84
1616299200,88,38
1616302800,88,22
1616306400,66,84
1616310000,82,60
1616313600,42,23
1616317200,50,18
1616320800,53,3
1616324400,67,46
1616328000,45,56
1616331600,39,55
1616335200,94,45
1616338800,59,80
1616342400,33,56
1616346000,37,60
1616349600,67,15
1616353200,22,18
1616356800,58,9
1616360400,45,78
1616364000,61,80
1616367600,52,56
1616371200,17,55
1616374800,79,60
1616378400,26,8
1616382000,75,61
1616385600,70,67
1616389200,30,26
1616392800,26,43
1616396400,75,13
1616400000,67,65
1616403600,78,33
1616407200,85,53
1616410800,19,6
1616414400,30,54
1616418000,89,81
1616421600,48,3
1616425200,51,18
1616428800,26,84
1616432400,84,43
1616436000,60,58
1616439600,18,83
1616443200,39,2
1616446800,24,18
1616450400,13,52
1616454000,36,70
1616457600,31,68
1616461200,71,70
1616464800,89,81
1616468400,81,19
1616472000,49,32
1616475600,14,51
1616479200,94,19
1616482800,37,19
1616486400,17,74
1616490000,67,67
1616493600,9,39
1616497200,65,1
1616500800,9,42
1616504400,25,12
1616508000,62,14
1616511600,50,46
1616515200,87,20
1616518800,30,76
1616522400,69,64
1616526000,9,72
1616529600,64,67
1616533200,91,57
1616536800,91,27
1616540400,45,61
1616544000,16,65
1616547600,6,15
1616551200,18,24
1616554800,22,71
1616558400,34,0
1616562000,88,86
1616565600,19,0
1616569200,46,6
1616572800,80,30
1616576400,50,48
1616580000,8,12
1616583600,34,26
1616587200,84,24
1616590800,88,38
1616594400,57,86
1616598000,67,26
1616601600,66,63
1616605200,46,37
1616608800,92,21
1616612400,23,79
1616616000,26,64
1616619600,79,36
1616623200,70,25
1616626800,10,49
1616630400,23,50
1616634000,65,21
1616637600,67,90
1616641200,52,13
1616644800,82,3
1616648400,19,1
1616652000,94,77
1616655600,32,59
1616659200,54,32
1616662800,65,9
1616666400,58,78
1616670000,56,38
1616673600,56,35
1616677200,79,79
1616680800,28,79
1616684400,5,41
1616688000,6,61
1616691600,30,63
1616695200,65,73
1616698800,44,9
1616702400,44,54
1616706000,16,0
1616709600,45,38
1616713200,28,52
1616716800,75,83
1616720400,29,87
1616724000,75,76
1616727600,39,84
1616731200,79,17
1616734800,78,6
1616738400,64,36
1616742000,15,23
1616745600,11,35
1616749200,91,29
1616752800,76,88
1616756400,44,19
1616760000,56,50
1616763600,25,54
1616767200,93,43
1616770800,75,31
1616774400,40,3
1616778000,32,68
1616781600,47,61
1616785200,66,25
1616788800,46,6
1616792400,36,63
1616796000,48,4
1616799600,91,12
1616803200,45,44
1616806800,47,20
1616810400,46,81
1616814000,45,56
1616817600,8,23
1616821200,24,0
1616824800,71,52
1616828400,36,64
1616832000,61,21
1616835600,46,7
1616839200,50,65
1616842800,92,86
1616846400,77,81
1616850000,26,78
1616853600,91,70
1616857200,95,35
1616860800,28,41
1616864400,60,28
1616868000,90,58
1616871600,89,88
1616875200,86,66
1616878800,94,19
1616882400,33,83
1616886000,88,47
1616889600,73,87
1616893200,22,22
1616896800,67,13
1616900400,77,6
1616904000,9,56
1616907600,89,53
1616911200,41,83
1616914800,93,59
1616918400,93,15
1616922000,92,82
1616925600,42,43
1616929200,85,81
1616932800,24,41
1616936400,15,10
1616940000,92,56
1616943600,62,64
1616947200,21,37
1616950800,55,41
1616954400,56,31
1616958000,52,18
1616961600,92,40
1616965200,76,32
1616968800,91,31
1616972400,60,83
1616976000,14,14
1616979600,80,46
1616983200,63,27
1616986800,5,40
1616990400,73,64
1616994000,18,64
1616997600,88,33
1617001200,6,8
1617004800,75,51
1617008400,54,30
1617012000,50,5
1617015600,16,41
1617019200,13,45
1617022800,42,4
1617026400,44,55
1617030000,92,49
1617033600,74,34
1617037200,63,90
1617040800,66,58
1617044400,44,1
1617048000,90,15
1617051600,34,78
1617055200,53,30
1617058800,91,28
1617062400,49,8
1617066000,26,89
1617069600,18,33
1617073200,7,76
1617076800,46,2
1617080400,85,81
1617084000,62,39
1617087600,44,90
1617091200,42,60
1617094800,94,7
1617098400,87,1
1617102000,68,76
1617105600,21,1
1617109200,68,65
1617112800,90,22
1617116400,7,1
1617120000,35,77
1617123600,58,6
1617127200,24,55
1617130800,87,61
1617134400,26,34
1617138000,19,41
1617141600,79,53
1617145200,45,74
1617148800,81,39
1617152400,49,30
1617156000,45,16
1617159600,21,56
1617163200,22,42
1617166800,89,65
1617170400,69,49
1617174000,71,57
1617177600,41,28
1617181200,69,18
1617184800,52,55
1617188400,47,31
1617192000,95,56
1617195600,77,36
1617199200,77,76
1617202800,24,58
1617206400,29,63
1617210000,93,27
1617213600,85,67
1617217200,51,60
1617220800,78,40
1617224400,94,9
1617228000,57,64
1617231600,72,88
1617235200,61,40
1617238800,21,66
1617242400,63,58
1617246000,11,20
1617249600,29,41
1617253200,61,5
1617256800,31,75
1617260400,31,50
1617264000,16,78
1617267600,45,54
1617271200,22,87
1617274800,82,90
1617278400,95,75
1617282000,14,51
1617285600,17,76
1617289200,54,31
1617292800,84,28
1617296400,11,46
1617300000,54,66
1617303600,72,36
1617307200,21,86
1617310800,10,43
1617314400,39,31
1617318000,61,45
1617321600,77,6
1617325200,67,90
1617328800,61,48
1617332400,94,55
1617336000,38,61
1617339600,74,8
1617343200,14,27
1617346800,44,88
1617350400,23,45
1617354000,12,68
1617357600,25,37
1617361200,18,90
1617364800,37,18
1617368400,47,29
1617372000,18,62
1617375600,42,85
1617379200,36,8
1617382800,52,87
1617386400,62,46
1617390000,19,53
1617393600,75,83
1617397200,66,80
1617400800,79,9
1617404400,45,1
1617408000,22,10
1617411600,37,0
1617415200,52,46
1617418800,95,43
1617422400,32,5
1617426000,77,3
1617429600,35,19
1617433200,94,61
1617436800,86,45
1617440400,25,47
1617444000,59,34
1617447600,68,34
1617451200,85,33
1617454800,82,26
1617458400,10,26
1617462000,87,76
1617465600,42,23
1617469200,44,47
1617472800,37,39
1617476400,95,23
1617480000,12,35
1617483600,31,37
1617487200,22,24
1617490800,66,7
1617494400,38,81
1617498000,23,50
1617501600,83,81
1617505200,89,30
1617508800,83,33
1617512400,62,46
1617516000,65,48
1617519600,37,60
1617523200,76,71
1617526800,21,67
1617530400,78,70
1617534000,95,43
1617537600,73,25
1617541200,85,85
1617544800,18,13
1617548400,6,46
1617552000,8,73
1617555600,10,81
1617559200,69,53
1617562800,80,14
1617566400,54,41
1617570000,65,18
1617573600,94,55
1617577200,46,32
1617580800,95,21
1617584400,13,35
1617588000,5,7
1617591600,84,68
1617595200,92,31
1617598800,30,9
1617602400,50,80
1617606000,23,11
1617609600,68,77
1617613200,61,90
1617616800,7,40
1617620400,18,52
1617624000,86,36
1617627600,38,79
1617631200,6,75
1617634800,79,0
1617638400,64,83
1617642000,40,22
1617645600,58,77
1617649200,58,12
1617652800,23,78
1617656400,26,26
1617660000,72,2
1617663600,42,2
1617667200,48,2
1617670800,6,45
1617674400,47,68
1617678000,65,86
1617681600,19,3
1617685200,79,69
1617688800,46,21
1617692400,37,9
1617696000,18,30
1617699600,90,29
1617703200,22,47
1617706800,47,89
1617710400,39,26
1617714000,29,64
1617717600,88,24
1617721200,72,35
1617724800,32,31
1617728400,48,32
1617732000,68,13
1617735600,33,77
1617739200,21,65
1617742800,23,20
1617746400,91,50
1617750000,88,62
1617753600,48,77
1617757200,60,60
1617760800,38,6
1617764400,26,30
1617768000,91,8
1617771600,62,78
1617775200,38,33
1617778800,27,23
1617782400,33,66
1617786000,60,0
1617789600,47,46
1617793200,45,21
1617796800,26,21
1617800400,46,70
1617804000,39,87
1617807600,47,77
1617811200,78,6
1617814800,15,69
1617818400,71,31
1617822000,67,61
1617825600,8,28
1617829200,17,36
1617832800,30,88
1617836400,64,16
1617840000,31,77
1617843600,21,68
1617847200,38,19
1617850800,94,17
1617854400,45,39
1617858000,92,74
1617861600,94,1
1617865200,28,71
1617868800,66,33
1617872400,17,36
1617876000,33,37
1617879600,66,31
1617883200,71,73
1617886800,72,54
1617890400,38,89
1617894000,75,60
1617897600,43,49
1617901200,42,34
1617904800,73,36
1617908400,56,71
1617912000,43,48
1617915600,22,37
1617919200,17,40
1617922800,76,74
1617926400,42,47
1617930000,24,65
1617933600,89,43
1617937200,64,22
1617940800,84,35
1617944400,81,22
1617948000,92,18
1617951600,87,34
1617955200,72,82
1617958800,74,7
1617962400,86,83
1617966000,46,29
1617969600,8,21
1617973200,34,16
1617976800,30,63
1617980400,95,62
1617984000,78,72
1617987600,95,30
1617991200,30,58
1617994800,57,67
1617998400,61,1
1618002000,94,52
1618005600,78,80
1618009200,54,13
1618012800,40,81
1618016400,25,25
1618020000,42,25
1618023600,22,40
1618027200,51,46
1618030800,61,71
1618034400,78,18
1618038000,10,18
1618041600,59,4
1618045200,53,42
1618048800,30,64
1618052400,23,81
1618056000,33,17
1618059600,10,10
1618063200,65,55
1618066800,28,4
1618070400,13,7
1618074000,35,45
1618077600,91,10
1618081200,54,41
1618084800,62,14
1618088400,81,2
1618092000,92,44
1618095600,25,13
1618099200,54,32
1618102800,60,74
1618106400,64,36
1618110000,33,87
1618113600,21,33
1618117200,65,40
1618120800,56,47
1618124400,12,60
1618128000,22,0
1618131600,73,12
1618135200,16,26
1618138800,21,31
1618142400,9,1
1618146000,38,54
1618149600,51,16
1618153200,72,58
1618156800,16,85
1618160400,9,70
1618164000,35,32
1618167600,34,47
1618171200,34,90
1618174800,92,80
1618178400,14,57
1618182000,17,26
1618185600,63,81
1618189200,6,69
1618192800,75,17
1618196400,14,74
1618200000,24,5
1618203600,42,28
1618207200,26,67
1618210800,54,87
1618214400,66,53
1618218000,71,1
1618221600,54,5
1618225200,16,78
1618228800,63,61
1618232400,35,30
1618236000,32,43
1618239600,61,85
1618243200,92,57
1618246800,31,66
1618250400,79,35
1618254000,55,56
1618257600,45,50
1618261200,52,25
1618264800,86,59
1618268400,26,51
1618272000,27,50
1618275600,20,34
1618279200,23,26
1618282800,80,39
1618286400,55,14
1618290000,74,78
1618293600,25,34
1618297200,40,16
1618300800,59,62
1618304400,88,1
1618308000,11,5
1618311600,25,10
1618315200,23,68
1618318800,94,8
1618322400,41,73
1618326000,65,21
1618329600,37,75
1618333200,23,14
1618336800,70,56
1618340400,58,24
1618344000,76,32
1618347600,70,0
1618351200,34,10
1618354800,76,47
1618358400,77,63
1618362000,53,41
1618365600,36,31
1618369200,19,49
1618372800,13,12
1618376400,63,8
1618380000,90,81
1618383600,88,81
1618387200,33,65
1618390800,9,56
1618394400,35,20
1618398000,86,64
1618401600,20,55
1618405200,33,8
1618408800,33,8
1618412400,60,63
1618416000,76,66
1618419600,19,65
1618423200,11,82
1618426800,28,69
1618430400,9,44
1618434000,45,52
1618437600,93,86
1618441200,47,26
1618444800,65,9
1618448400,87,54
1618452000,35,35
1618455600,32,8
1618459200,59,55
1618462800,21,82
1618466400,68,34
1618470000,60,6
1618473600,14,32
1618477200,76,70
1618480800,28,58
1618484400,16,27
1618488000,70,51
1618491600,48,63
1618495200,14,85
1618498800,57,70
1618502400,63,43
1618506000,38,51
1618509600,47,23
1618513200,64,5
1618516800,47,39
1618520400,92,14
1618524000,78,51
1618527600,80,46
1618531200,51,18
1618534800,84,70
1618538400,44,90
1618542000,65,14
1618545600,18,12
1618549200,82,22
1618552800,66,1
1618556400,6,28
1618560000,49,88
1618563600,84,49
1618567200,80,10
1618570800,59,26
1618574400,54,14
1618578000,8,86
1618581600,33,41
1618585200,9,75
1618588800,65,83
1618592400,59,62
1618596000,50,23
1618599600,81,58
1618603200,41,25
1618606800,85,60
1618610400,31,45
1618614000,93,34
1618617600,10,39
1618621200,88,80
1618624800,17,10
1618628400,20,25
1618632000,29,73
1618635600,25,52
1618639200,28,24
1618642800,41,46
1618646400,75,90
1618650000,23,24
1618653600,82,57
1618657200,87,76
1618660800,88,34
1618664400,50,72
1618668000,84,42
1618671600,74,85
1618675200,49,25
1618678800,79,56
1618682400,40,53
1618686000,86,22
1618689600,40,64
1618693200,79,21
1618696800,56,74
1618700400,73,84
1618704000,41,86
1618707600,22,22
1618711200,20,62
1618714800,66,7
1618718400,11,15
1618722000,48,85
1618725600,25,21
1618729200,47,64
1618732800,14,26
1618736400,89,44
1618740000,47,37
1618743600,34,40
1618747200,16,67
1618750800,66,25
1618754400,55,1
1618758000,24,86
1618761600,55,36
1618765200,77,66
1618768800,67,42
1618772400,41,68
1618776000,63,79
1618779600,67,41
1618783200,69,14
1618786800,20,36
1618790400,8,62
1618794000,49,8
1618797600,13,73
1618801200,53,73
1618804800,54,72
1618808400,13,8
1618812000,79,27
1618815600,63,87
1618819200,31,2
1618822800,67,88
1618826400,49,8
1618830000,70,65
1618833600,55,0
1618837200,21,77
1618840800,73,85
1618844400,28,34
1618848000,24,30
1618851600,47,27
1618855200,17,53
1618858800,15,25
1618862400,93,18
1618866000,92,34
1618869600,13,54
1618873200,36,88
1618876800,24,2
1618880400,91,27
1618884000,69,23
1618887600,6,78
1618891200,82,71
1618894800,32,17
1618898400,33,13
1618902000,56,47
1618905600,48,56
1618909200,43,19
1618912800,77,48
1618916400,49,70
1618920000,34,40
1618923600,72,0
1618927200,63,7
1618930800,93,77
1618934400,69,46
1618938000,18,0
1618941600,38,69
1618945200,83,73
1618948800,17,15
1618952400,5,4
1618956000,87,14
1618959600,19,35
1618963200,76,52
1618966800,59,15
1618970400,68,61
1618974000,90,1
1618977600,15,62
1618981200,60,31
1618984800,37,16
1618988400,23,5
1618992000,67,85
1618995600,65,58
1618999200,31,47
1619002800,46,39
1619006400,30,41
1619010000,11,17
1619013600,60,20
1619017200,20,89
1619020800,78,32
1619024400,19,45
1619028000,61,62
1619031600,15,66
1619035200,92,65
1619038800,66,29
1619042400,86,42
1619046000,93,16
1619049600,41,57
1619053200,79,63
1619056800,73,24
1619060400,70,2
1619064000,33,71
1619067600,78,84
1619071200,5,51
1619074800,50,36
1619078400,51,59
1619082000,87,11
1619085600,36,55
1619089200,46,27
1619092800,88,11
1619096400,24,37
1619100000,58,17
1619103600,58,52
1619107200,42,90
1619110800,29,14
1619114400,83,52
1619118000,76,69
1619121600,37,16
1619125200,30,87
1619128800,73,71
1619132400,37,77
1619136000,44,77
1619139600,94,33
1619143200,46,39
1619146800,29,34
1619150400,55,43
1619154000,39,66
1619157600,28,50
1619161200,32,24
1619164800,17,15
1619168400,43,90
1619172000,72,72
1619175600,37,63
1619179200,57,57
1619182800,64,83
1619186400,42,0
1619190000,74,40
1619193600,83,67
1619197200,78,82
1619200800,20,60
1619204400,84,28
1619208000,18,22
1619211600,8,90
1619215200,40,85
1619218800,28,48
1619222400,14,25
1619226000,15,39
1619229600,65,42
1619233200,16,21
1619236800,14,70
1619240400,18,9
1619244000,39,83
1619247600,54,75
1619251200,27,86
1619254800,71,38
1619258400,60,18
1619262000,34,31
1619265600,8,87
1619269200,90,39
1619272800,49,17
1619276400,92,53
1619280000,10,6
1619283600,60,29
1619287200,54,67
1619290800,55,21
1619294400,14,27
1619298000,35,43
1619301600,78,43
1619305200,86,4
1619308800,43,57
1619312400,10,56
1619316000,43,35
1619319600,93,41
1619323200,90,82
1619326800,85,38
1619330400,67,39
1619334000,59,31
1619337600,51,18
1619341200,65,58
1619344800,53,73
1619348400,84,21
1619352000,14,72
1619355600,32,45
1619359200,29,18
1619362800,55,25
1619366400,43,18
1619370000,87,76
1619373600,58,42
1619377200,31,10
1619380800,38,70
1619384400,53,58
1619388000,23,65
1619391600,94,27
1619395200,52,58
1619398800,90,4
1619402400,9,36
1619406000,84,67
1619409600,23,16
1619413200,27,5
1619416800,39,72
1619420400,36,72
1619424000,95,76
1619427600,25,16
1619431200,32,9
1619434800,85,23
1619438400,84,1
1619442000,86,7
1619445600,71,80
1619449200,93,22
1619452800,15,83
1619456400,86,14
1619460000,33,32
1619463600,87,9
1619467200,53,67
1619470800,74,45
1619474400,16,63
1619478000,85,10
1619481600,53,9
1619485200,85,75
1619488800,24,33
1619492400,12,61
1619496000,39,51
1619499600,36,9
1619503200,45,29
1619506800,91,14
1619510400,26,39
1619514000,87,12
1619517600,76,36
1619521200,81,83
1619524800,17,54
1619528400,42,23
1619532000,31,27
1619535600,93,74
1619539200,95,40
1619542800,26,18
1619546400,78,82
1619550000,48,16
1619553600,47,74
1619557200,85,46
1619560800,17,38
1619564400,28,87
1619568000,45,14
1619571600,14,74
1619575200,19,48
1619578800,34,26
1619582400,16,67
1619586000,18,0
1619589600,62,64
1619593200,42,56
1619596800,18,58
1619600400,43,50
1619604000,17,81
1619607600,34,17
1619611200,32,18
1619614800,68,40
1619618400,24,49
1619622000,95,22
1619625600,69,62
1619629200,11,41
1619632800,24,35
1619636400,35,30
1619640000,70,43
1619643600,35,31
1619647200,75,67
1619650800,56,84
1619654400,93,52
1619658000,48,9
1619661600,47,35
1619665200,32,32
1619668800,59,53
1619672400,77,36
1619676000,17,72
1619679600,64,39
1619683200,48,28
1619686800,48,26
1619690400,31,73
1619694000,61,1
1619697600,85,50
1619701200,91,59
1619704800,85,9
1619708400,57,41
1619712000,66,58
1619715600,18,66
1619719200,8,3
1619722800,13,20
1619726400,62,43
1619730000,24,32
1619733600,83,41
1619737200,39,31
1619740800,74,77
1619744400,62,59
1619748000,64,76
1619751600,28,48
1619755200,94,18
1619758800,22,42
1619762400,87,32
1619766000,88,52
1619769600,59,5
1619773200,87,20
1619776800,14,90
1619780400,8,29
1619784000,47,76
1619787600,29,30
1619791200,32,58
1619794800,29,59
1619798400,12,44
1619802000,32,29
1619805600,88,13
1619809200,83,82
1619812800,91,58
1619816400,38,77
1619820000,58,79
1619823600,6,70
1619827200,52,83
1619830800,58,19
1619834400,87,56
1619838000,16,34
1619841600,10,35
1619845200,32,32
1619848800,61,51
1619852400,59,63
1619856000,63,45
1619859600,7,50
1619863200,63,43
1619866800,9,53
1619870400,69,0
1619874000,7,26
1619877600,84,4
1619881200,65,36
1619884800,92,22
1619888400,23,79
1619892000,47,30
1619895600,81,47
1619899200,70,12
1619902800,47,31
1619906400,31,59
1619910000,62,47
1619913600,18,22
1619917200,11,35
1619920800,70,11
1619924400,93,38
1619928000,16,54
1619931600,33,54
1619935200,63,51
1619938800,58,54
1619942400,78,71
1619946000,47,78
1619949600,15,81
1619953200,93,39
1619956800,61,39
1619960400,38,82
1619964000,13,90
1619967600,6,75
1619971200,27,8
1619974800,24,50
1619978400,78,71
1619982000,57,47
1619985600,39,80
1619989200,15,1
1619992800,8,63
1619996400,23,76
1620000000,12,61
1620003600,69,71
1620007200,19,24
1620010800,24,71
1620014400,69,52
1620018000,30,35
1620021600,20,27
1620025200,78,0
1620028800,40,56
1620032400,55,71
1620036000,41,65
1620039600,32,33
1620043200,59,38
1620046800,93,57
1620050400,69,15
1620054000,11,71
1620057600,81,33
1620061200,57,0
1620064800,62,34
1620068400,39,84
1620072000,55,59
1620075600,87,65
1620079200,91,65
1620082800,33,84
1620086400,89,78
1620090000,69,29
1620093600,58,1
1620097200,67,70
1620100800,44,22
1620104400,5,66
1620108000,42,60
1620111600,15,77
1620115200,61,25
1620118800,82,22
1620122400,64,74
1620126000,75,18
1620129600,47,24
1620133200,51,38
1620136800,94,74
1620140400,36,82
1620144000,30,5
1620147600,79,41
1620151200,11,8
1620154800,25,8
1620158400,35,74
1620162000,42,68
1620165600,11,47
1620169200,59,62
1620172800,77,3
1620176400,90,4
1620180000,82,27
1620183600,81,82
1620187200,56,32
1620190800,34,13
1620194400,74,61
1620198000,63,3
1620201600,34,42
1620205200,49,89
1620208800,18,28
1620212400,11,7
1620216000,70,6
1620219600,80,72
1620223200,59,1
1620226800,48,89
1620230400,63,0
1620234000,61,7
1620237600,32,42
1620241200,94,79
1620244800,42,28
1620248400,6,15
1620252000,57,59
1620255600,78,44
1620259200,69,80
1620262800,47,41
1620266400,22,11
1620270000,53,46
1620273600,22,86
1620277200,32,34
1620280800,92,33
1620284400,38,17
1620288000,39,89
1620291600,29,61
1620295200,8,76
1620298800,17,40
1620302400,72,13
1620306000,24,82
1620309600,41,1
1620313200,40,63
1620316800,86,77
1620320400,18,62
1620324000,93,24
1620327600,22,15
1620331200,24,7
1620334800,17,69
1620338400,45,8
1620342000,91,74
1620345600,66,73
1620349200,13,64
1620352800,27,20
1620356400,73,89
1620360000,39,87
1620363600,86,33
1620367200,93,25
1620370800,64,41
1620374400,71,36
1620378000,71,63
1620381600,65,83
1620385200,46,80
1620388800,58,54
1620392400,26,3
1620396000,67,71
1620399600,82,86
1620403200,21,85
1620406800,65,38
1620410400,74,37
1620414000,5,66
1620417600,92,44
1620421200,13,47
1620424800,74,30
1620428400,93,7
1620432000,71,64
1620435600,76,36
1620439200,24,75
1620442800,84,73
1620446400,6,63
1620450000,44,27
1620453600,48,79
1620457200,27,60
1620460800,42,82
1620464400,66,15
1620468000,87,61
1620471600,86,78
1620475200,19,89
1620478800,39,47
1620482400,87,86
1620486000,59,58
1620489600,27,88
1620493200,62,41
1620496800,78,8
1620500400,82,74
1620504000,76,25
1620507600,15,24
1620511200,19,87
1620514800,52,51
1620518400,83,17
1620522000,71,33
1620525600,47,19
1620529200,79,19
1620532800,22,18
1620536400,71,62
1620540000,72,84
1620543600,34,89
1620547200,86,86
1620550800,7,26
1620554400,62,43
1620558000,69,38
1620561600,36,37
1620565200,30,8
1620568800,38,72
1620572400,27,21
1620576000,57,51
1620579600,22,3
1620583200,75,0
1620586800,28,50
1620590400,77,52
1620594000,27,48
1620597600,50,51
1620601200,14,90
1620604800,15,12
1620608400,84,67
1620612000,23,52
1620615600,73,49
1620619200,95,2
1620622800,63,32
1620626400,79,80
1620630000,21,36
