timestamp,peer_addr,rd_count,wr_count
1612090800,10.0.0.17,154036,129266
1612094400,10.0.0.20,174134,137882
1612098000,10.0.0.12,72522,123575
1612101600,10.0.0.36,225110,170253
1612105200,10.0.0.5,57438,15085
1612108800,10.0.0.20,9228,170141
1612112400,10.0.0.47,209811,77523
1612116000,10.0.0.43,18909,140578
1612119600,10.0.0.47,48204,205662
1612123200,10.0.0.63,229484,120706
1612126800,10.0.0.36,11951,12398
1612130400,10.0.0.36,99228,178340
1612134000,10.0.0.12,249103,97720
1612137600,10.0.0.12,110719,169687
1612141200,10.0.0.43,233926,218934
1612144800,10.0.0.43,75812,219970
1612148400,10.0.0.20,221343,167436
1612152000,10.0.0.43,24383,33202
1612155600,10.0.0.19,145821,73214
1612159200,10.0.0.20,82321,149556
1612162800,10.0.0.43,27190,153315
1612166400,10.0.0.19,93134,99400
1612170000,10.0.0.63,34615,86158
1612173600,10.0.0.47,91479,188686
1612177200,10.0.0.12,165453,15316
1612180800,10.0.0.71,246320,192138
1612184400,10.0.0.71,234984,260339
1612188000,10.0.0.71,148027,22377
1612191600,10.0.0.5,193457,15055
1612195200,10.0.0.19,182204,89185
1612198800,10.0.0.12,29313,108183
1612202400,10.0.0.20,243982,193125
1612206000,10.0.0.12,120494,219548
1612209600,10.0.0.20,195736,157884
1612213200,10.0.0.17,33370,170194
1612216800,10.0.0.47,81745,154170
1612220400,10.0.0.43,196948,236011
1612224000,10.0.0.17,217242,230895
1612227600,10.0.0.36,117595,162008
1612231200,10.0.0.20,82971,191069
1612234800,10.0.0.71,44760,67239
1612238400,10.0.0.12,151673,48877
1612242000,10.0.0.71,95641,16228
1612245600,10.0.0.43,81826,203773
1612249200,10.0.0.71,248506,84000
1612252800,10.0.0.47,23206,12602
1612256400,10.0.0.17,236005,201358
1612260000,10.0.0.20,47695,11304
1612263600,10.0.0.63,236924,120708
1612267200,10.0.0.12,178864,50536
1612270800,10.0.0.63,56846,87105
1612274400,10.0.0.19,144022,85635
1612278000,10.0.0.47,161978,28133
1612281600,10.0.0.5,101388,101767
1612285200,10.0.0.17,190491,197130
1612288800,10.0.0.36,42493,212144
1612292400,10.0.0.43,40472,40854
1612296000,10.0.0.5,230522,80357
1612299600,10.0.0.19,25767,164138
1612303200,10.0.0.20,193232,80658
1612306800,10.0.0.36,35268,129312
1612310400,10.0.0.63,190505,10989
1612314000,10.0.0.19,132274,19824
1612317600,10.0.0.19,191282,113021
1612321200,10.0.0.71,191717,150369
1612324800,10.0.0.63,123010,184670
1612328400,10.0.0.5,167915,72000
1612332000,10.0.0.20,42631,40177
1612335600,10.0.0.43,29662,166954
1612339200,10.0.0.12,238411,97841
1612342800,10.0.0.71,90401,234119
1612346400,10.0.0.43,21303,162280
1612350000,10.0.0.43,138851,141411
1612353600,10.0.0.12,22186,70348
1612357200,10.0.0.71,253250,108923
1612360800,10.0.0.12,19996,78790
1612364400,10.0.0.36,244847,238513
1612368000,10.0.0.47,248207,128001
1612371600,10.0.0.71,178781,149472
1612375200,10.0.0.17,120350,234740
1612378800,10.0.0.47,25184,62796
1612382400,10.0.0.63,15389,185110
1612386000,10.0.0.20,8391,61616
1612389600,10.0.0.19,122228,75610
1612393200,10.0.0.71,86741,175718
1612396800,10.0.0.36,157683,187522
1612400400,10.0.0.63,150950,25073
1612404000,10.0.0.17,63074,120137
1612407600,10.0.0.12,116385,145775
1612411200,10.0.0.71,74305,257933
1612414800,10.0.0.63,231076,20772
1612418400,10.0.0.20,214670,137171
1612422000,10.0.0.17,243151,137371
1612425600,10.0.0.5,259900,251407
1612429200,10.0.0.47,84652,185006
1612432800,10.0.0.36,119338,80344
1612436400,10.0.0.12,224621,223102
1612440000,10.0.0.36,51920,133033
1612443600,10.0.0.20,108230,241226
1612447200,10.0.0.19,51667,53186
1612450800,10.0.0.36,76701,131119
1612454400,10.0.0.43,11389,192646
1612458000,10.0.0.20,122995,173452
1612461600,10.0.0.17,33872,26056
1612465200,10.0.0.43,121370,211719
1612468800,10.0.0.47,122240,177914
1612472400,10.0.0.36,157490,140190
1612476000,10.0.0.5,209620,38967
1612479600,10.0.0.17,228745,139005
1612483200,10.0.0.20,22097,37529
1612486800,10.0.0.17,174393,215241
1612490400,10.0.0.17,194319,218438
1612494000,10.0.0.17,89071,188291
1612497600,10.0.0.71,222204,213971
1612501200,10.0.0.17,90246,182198
1612504800,10.0.0.36,135103,42094
1612508400,10.0.0.36,107160,191392
1612512000,10.0.0.47,149177,247869
1612515600,10.0.0.63,61881,214269
1612519200,10.0.0.19,98418,83224
1612522800,10.0.0.47,144199,249425
1612526400,10.0.0.17,167957,36448
1612530000,10.0.0.19,12814,117327
1612533600,10.0.0.20,241335,77186
1612537200,10.0.0.19,233568,14290
1612540800,10.0.0.5,30224,250403
1612544400,10.0.0.5,250755,204420
1612548000,10.0.0.47,94979,91252
1612551600,10.0.0.5,79180,144942
1612555200,10.0.0.12,49243,90217
1612558800,10.0.0.43,48644,81273
1612562400,10.0.0.20,110143,241038
1612566000,10.0.0.5,127736,245660
1612569600,10.0.0.47,180476,79700
1612573200,10.0.0.43,184843,50923
1612576800,10.0.0.12,218266,72956
1612580400,10.0.0.43,31437,61366
1612584000,10.0.0.47,137011,257355
1612587600,10.0.0.71,228109,183392
1612591200,10.0.0.5,126180,79493
1612594800,10.0.0.19,244235,119945
1612598400,10.0.0.63,204419,76946
1612602000,10.0.0.63,192859,196490
1612605600,10.0.0.63,145484,114621
1612609200,10.0.0.20,167104,146322
1612612800,10.0.0.43,49870,102243
1612616400,10.0.0.12,174848,234690
1612620000,10.0.0.12,96950,109356
1612623600,10.0.0.20,247063,184322
1612627200,10.0.0.12,244025,48158
1612630800,10.0.0.19,213809,30048
1612634400,10.0.0.71,220926,81324
1612638000,10.0.0.17,97535,11838
1612641600,10.0.0.19,175863,149131
1612645200,10.0.0.19,216497,163092
1612648800,10.0.0.43,154911,59819
1612652400,10.0.0.36,13139,81524
1612656000,10.0.0.71,178694,170282
1612659600,10.0.0.12,85106,10050
1612663200,10.0.0.5,21768,245883
1612666800,10.0.0.36,29731,52396
1612670400,10.0.0.63,258650,10978
1612674000,10.0.0.17,48016,209523
1612677600,10.0.0.47,25681,123041
1612681200,10.0.0.63,218977,186395
1612684800,10.0.0.36,42097,188163
1612688400,10.0.0.12,213421,193110
1612692000,10.0.0.19,212139,109459
1612695600,10.0.0.36,57869,41423
1612699200,10.0.0.43,79730,54999
1612702800,10.0.0.20,105807,185741
1612706400,10.0.0.63,153741,182046
1612710000,10.0.0.47,20653,76919
1612713600,10.0.0.5,145365,203610
1612717200,10.0.0.43,121114,160242
1612720800,10.0.0.20,106812,49196
1612724400,10.0.0.17,144138,109474
1612728000,10.0.0.5,254796,59269
1612731600,10.0.0.19,128440,108946
1612735200,10.0.0.5,258096,35533
1612738800,10.0.0.47,226338,133149
1612742400,10.0.0.20,129583,24545
1612746000,10.0.0.17,144816,146208
1612749600,10.0.0.17,107227,138431
1612753200,10.0.0.63,184487,251353
1612756800,10.0.0.17,185797,205023
1612760400,10.0.0.63,222128,86816
1612764000,10.0.0.12,189224,188469
1612767600,10.0.0.20,257587,163766
1612771200,10.0.0.12,214231,14566
1612774800,10.0.0.19,217682,232713
1612778400,10.0.0.5,253731,99951
1612782000,10.0.0.36,209481,91625
1612785600,10.0.0.71,233958,190660
1612789200,10.0.0.17,199701,112803
1612792800,10.0.0.5,27593,36255
1612796400,10.0.0.19,41440,250191
1612800000,10.0.0.36,11618,32119
1612803600,10.0.0.36,142076,27362
1612807200,10.0.0.5,119135,88450
1612810800,10.0.0.63,232737,43787
1612814400,10.0.0.20,72193,144375
1612818000,10.0.0.36,37203,91511
1612821600,10.0.0.5,140230,63124
1612825200,10.0.0.5,228545,109683
1612828800,10.0.0.19,51716,129084
1612832400,10.0.0.17,71717,17381
1612836000,10.0.0.36,170343,130009
1612839600,10.0.0.47,50141,9740
1612843200,10.0.0.63,85514,120683
1612846800,10.0.0.63,127262,200278
1612850400,10.0.0.43,139377,119328
1612854000,10.0.0.17,98301,148339
1612857600,10.0.0.63,140658,135427
1612861200,10.0.0.36,220533,210829
1612864800,10.0.0.17,150865,254353
1612868400,10.0.0.47,218463,63726
1612872000,10.0.0.71,238159,80926
1612875600,10.0.0.17,172580,232077
1612879200,10.0.0.47,235373,55247
1612882800,10.0.0.47,124271,29366
1612886400,10.0.0.47,157966,160551
1612890000,10.0.0.20,73691,250661
1612893600,10.0.0.47,181937,238176
1612897200,10.0.0.71,200164,51413
1612900800,10.0.0.63,65730,49136
1612904400,10.0.0.36,161389,114456
1612908000,10.0.0.17,121287,90270
1612911600,10.0.0.43,58051,254658
1612915200,10.0.0.47,250516,82735
1612918800,10.0.0.43,156369,198814
1612922400,10.0.0.47,254308,203637
1612926000,10.0.0.63,64279,124185
1612929600,10.0.0.36,14398,43777
1612933200,10.0.0.12,56002,235750
1612936800,10.0.0.63,191042,148337
1612940400,10.0.0.12,173140,156583
1612944000,10.0.0.47,210771,124727
1612947600,10.0.0.17,31235,174586
1612951200,10.0.0.63,220535,17807
1612954800,10.0.0.63,166988,165984
1612958400,10.0.0.5,25413,12997
1612962000,10.0.0.5,145399,69084
1612965600,10.0.0.47,108751,184492
1612969200,10.0.0.20,157136,232303
1612972800,10.0.0.19,248742,16049
1612976400,10.0.0.19,236342,180997
1612980000,10.0.0.12,185255,238626
1612983600,10.0.0.43,216246,261669
1612987200,10.0.0.63,94600,74908
1612990800,10.0.0.5,47498,233704
1612994400,10.0.0.71,191018,105974
1612998000,10.0.0.20,130879,243181
1613001600,10.0.0.20,186734,198789
1613005200,10.0.0.47,133224,93580
1613008800,10.0.0.71,162320,189180
1613012400,10.0.0.36,77409,18226
1613016000,10.0.0.47,250091,195289
1613019600,10.0.0.63,175953,149190
1613023200,10.0.0.12,232461,90648
1613026800,10.0.0.20,44431,129954
1613030400,10.0.0.5,123396,167829
1613034000,10.0.0.36,207165,36363
1613037600,10.0.0.5,206876,69955
1613041200,10.0.0.20,237937,194987
1613044800,10.0.0.47,94004,204164
1613048400,10.0.0.71,67131,19228
1613052000,10.0.0.71,213064,261127
1613055600,10.0.0.43,81124,29785
1613059200,10.0.0.17,57711,254054
1613062800,10.0.0.12,101013,145343
1613066400,10.0.0.43,224877,260547
1613070000,10.0.0.20,83167,60416
1613073600,10.0.0.12,31496,259101
1613077200,10.0.0.5,25472,89742
1613080800,10.0.0.36,104836,30603
1613084400,10.0.0.20,111035,198745
1613088000,10.0.0.43,236470,149464
1613091600,10.0.0.12,40696,77445
1613095200,10.0.0.63,95122,236166
1613098800,10.0.0.47,232005,74835
1613102400,10.0.0.12,236496,146569
1613106000,10.0.0.63,146472,221544
1613109600,10.0.0.47,193821,99898
1613113200,10.0.0.17,157982,117178
1613116800,10.0.0.43,54785,213822
1613120400,10.0.0.71,147560,171714
1613124000,10.0.0.19,106421,145839
1613127600,10.0.0.19,64065,33392
1613131200,10.0.0.12,152503,120322
1613134800,10.0.0.43,87700,89982
1613138400,10.0.0.47,160048,173336
1613142000,10.0.0.71,85647,166665
1613145600,10.0.0.47,63471,207343
1613149200,10.0.0.19,147252,102980
1613152800,10.0.0.5,58431,258775
1613156400,10.0.0.47,210425,143990
1613160000,10.0.0.63,189617,97269
1613163600,10.0.0.19,165130,262344
1613167200,10.0.0.36,209896,261704
1613170800,10.0.0.5,83533,87060
1613174400,10.0.0.43,23813,93965
1613178000,10.0.0.17,211672,171421
1613181600,10.0.0.5,104578,81749
1613185200,10.0.0.17,89189,220809
1613188800,10.0.0.12,37836,126097
1613192400,10.0.0.5,192112,74177
1613196000,10.0.0.63,110807,110651
1613199600,10.0.0.12,167148,122638
1613203200,10.0.0.5,103739,179392
1613206800,10.0.0.12,152460,254733
1613210400,10.0.0.20,28818,125404
1613214000,10.0.0.20,34572,74731
1613217600,10.0.0.12,89596,171117
1613221200,10.0.0.63,198821,107164
1613224800,10.0.0.17,257882,246010
1613228400,10.0.0.43,59221,175777
1613232000,10.0.0.20,250511,133441
1613235600,10.0.0.5,240976,147447
1613239200,10.0.0.71,231440,242994
1613242800,10.0.0.5,221263,133109
1613246400,10.0.0.36,145004,8784
1613250000,10.0.0.63,9567,35164
1613253600,10.0.0.20,146561,225771
1613257200,10.0.0.63,102959,17296
1613260800,10.0.0.12,17821,12833
1613264400,10.0.0.63,159791,63862
1613268000,10.0.0.47,222796,161230
1613271600,10.0.0.47,243309,249063
1613275200,10.0.0.47,14913,218158
1613278800,10.0.0.19,66920,32126
1613282400,10.0.0.19,220517,23987
1613286000,10.0.0.19,237173,134564
1613289600,10.0.0.20,175417,18780
1613293200,10.0.0.43,131636,113547
1613296800,10.0.0.63,186827,123176
1613300400,10.0.0.19,80732,129825
1613304000,10.0.0.36,142223,90276
1613307600,10.0.0.17,74810,71240
1613311200,10.0.0.47,255854,187163
1613314800,10.0.0.5,163394,100940
1613318400,10.0.0.36,195851,168314
1613322000,10.0.0.5,83949,143142
1613325600,10.0.0.19,253173,165417
1613329200,10.0.0.36,131670,34708
1613332800,10.0.0.5,128473,68393
1613336400,10.0.0.36,129918,140933
1613340000,10.0.0.63,151284,20811
1613343600,10.0.0.43,71535,196631
1613347200,10.0.0.47,87707,45189
1613350800,10.0.0.43,59693,200391
1613354400,10.0.0.12,164814,243099
1613358000,10.0.0.71,31578,64704
1613361600,10.0.0.47,133915,164734
1613365200,10.0.0.63,246841,34060
1613368800,10.0.0.17,210968,154341
1613372400,10.0.0.17,145129,131116
1613376000,10.0.0.19,200923,20055
1613379600,10.0.0.71,193850,83399
1613383200,10.0.0.12,104874,162914
1613386800,10.0.0.20,159121,69464
1613390400,10.0.0.43,196914,226087
1613394000,10.0.0.17,104927,104522
1613397600,10.0.0.47,147891,85294
1613401200,10.0.0.19,93927,69790
1613404800,10.0.0.43,175682,18414
1613408400,10.0.0.36,172686,155351
1613412000,10.0.0.71,48279,93930
1613415600,10.0.0.36,45694,134637
1613419200,10.0.0.12,86597,86369
1613422800,10.0.0.43,164497,237298
1613426400,10.0.0.43,35493,26916
1613430000,10.0.0.63,250599,123651
1613433600,10.0.0.20,13910,9198
1613437200,10.0.0.63,42966,204135
1613440800,10.0.0.20,97890,226674
1613444400,10.0.0.17,9062,137016
1613448000,10.0.0.47,188109,32152
1613451600,10.0.0.47,89117,69654
1613455200,10.0.0.17,65333,257261
1613458800,10.0.0.12,51320,159414
1613462400,10.0.0.20,207781,186715
1613466000,10.0.0.47,183034,174969
1613469600,10.0.0.63,254616,35737
1613473200,10.0.0.71,258350,179713
1613476800,10.0.0.17,214481,124461
1613480400,10.0.0.47,35882,125331
1613484000,10.0.0.47,258596,160297
1613487600,10.0.0.20,167944,241222
1613491200,10.0.0.47,203738,153412
1613494800,10.0.0.63,172757,196540
1613498400,10.0.0.63,116730,251179
1613502000,10.0.0.47,188628,171868
1613505600,10.0.0.5,121833,164139
1613509200,10.0.0.17,56044,160145
1613512800,10.0.0.63,41248,221483
1613516400,10.0.0.71,244934,104222
1613520000,10.0.0.36,178340,100474
1613523600,10.0.0.47,135706,115275
1613527200,10.0.0.36,9584,56668
1613530800,10.0.0.5,23330,76283
1613534400,10.0.0.36,43346,184821
1613538000,10.0.0.43,96935,220306
1613541600,10.0.0.12,172351,79795
1613545200,10.0.0.63,130360,236849
1613548800,10.0.0.36,150689,124954
1613552400,10.0.0.12,142336,107543
1613556000,10.0.0.63,251122,132740
1613559600,10.0.0.36,257860,260255
1613563200,10.0.0.12,98525,261647
1613566800,10.0.0.5,229361,131834
1613570400,10.0.0.63,258643,22038
1613574000,10.0.0.47,167558,219983
1613577600,10.0.0.19,95197,129989
1613581200,10.0.0.71,33833,252158
1613584800,10.0.0.12,233624,249704
1613588400,10.0.0.19,138400,129696
1613592000,10.0.0.63,248409,227675
1613595600,10.0.0.20,51595,223191
1613599200,10.0.0.12,216018,59371
1613602800,10.0.0.19,29814,135589
1613606400,10.0.0.12,165853,131887
1613610000,10.0.0.12,79418,146302
1613613600,10.0.0.12,60146,88357
1613617200,10.0.0.12,257428,223200
1613620800,10.0.0.19,30110,194480
1613624400,10.0.0.36,64506,179737
1613628000,10.0.0.71,162505,20850
1613631600,10.0.0.20,21697,64254
1613635200,10.0.0.47,97203,127129
1613638800,10.0.0.43,172011,148751
1613642400,10.0.0.17,80560,161462
1613646000,10.0.0.43,147906,87737
1613649600,10.0.0.20,27940,139691
1613653200,10.0.0.20,138973,134774
1613656800,10.0.0.63,94868,156692
1613660400,10.0.0.71,147324,68056
1613664000,10.0.0.63,67132,222369
1613667600,10.0.0.63,61472,90923
1613671200,10.0.0.12,125860,179934
1613674800,10.0.0.5,241427,198802
1613678400,10.0.0.12,85287,17018
1613682000,10.0.0.63,17093,11781
1613685600,10.0.0.71,87010,140731
1613689200,10.0.0.43,237092,126561
1613692800,10.0.0.17,58128,213237
1613696400,10.0.0.63,210402,207419
1613700000,10.0.0.17,244320,121408
1613703600,10.0.0.36,36744,174688
1613707200,10.0.0.12,248584,147405
1613710800,10.0.0.47,71056,126487
1613714400,10.0.0.17,143290,58631
1613718000,10.0.0.12,114640,176734
1613721600,10.0.0.63,165536,255553
1613725200,10.0.0.20,93777,85349
1613728800,10.0.0.19,148601,135285
1613732400,10.0.0.43,206974,192545
1613736000,10.0.0.47,71058,174520
1613739600,10.0.0.20,258521,58121
1613743200,10.0.0.19,20409,153563
1613746800,10.0.0.36,63241,216427
1613750400,10.0.0.12,151732,206574
1613754000,10.0.0.19,249050,58870
1613757600,10.0.0.12,205006,216214
1613761200,10.0.0.5,39348,47646
1613764800,10.0.0.63,246213,188055
1613768400,10.0.0.47,149818,241886
1613772000,10.0.0.71,107698,159801
1613775600,10.0.0.20,178795,11026
1613779200,10.0.0.36,17283,23243
1613782800,10.0.0.12,249138,187494
1613786400,10.0.0.43,90981,76882
1613790000,10.0.0.20,201668,172789
1613793600,10.0.0.17,226744,115450
1613797200,10.0.0.47,245028,146606
1613800800,10.0.0.5,86316,130475
1613804400,10.0.0.19,163900,127150
1613808000,10.0.0.71,62482,81705
1613811600,10.0.0.19,236595,107357
1613815200,10.0.0.19,61533,116449
1613818800,10.0.0.36,176793,103242
1613822400,10.0.0.17,210386,41080
1613826000,10.0.0.71,79007,234556
1613829600,10.0.0.71,216710,54004
1613833200,10.0.0.43,199080,36687
1613836800,10.0.0.12,75954,224014
1613840400,10.0.0.47,241893,125569
1613844000,10.0.0.71,133220,34909
1613847600,10.0.0.20,31206,9159
1613851200,10.0.0.20,186180,171702
1613854800,10.0.0.19,211254,86150
1613858400,10.0.0.43,16526,143393
1613862000,10.0.0.63,144642,214209
1613865600,10.0.0.71,38250,168574
1613869200,10.0.0.19,148319,214512
1613872800,10.0.0.12,142649,28121
1613876400,10.0.0.36,223513,116871
1613880000,10.0.0.63,169182,241899
1613883600,10.0.0.19,43413,119963
1613887200,10.0.0.36,16810,43798
1613890800,10.0.0.63,98464,101909
1613894400,10.0.0.19,21015,110243
1613898000,10.0.0.71,85657,246693
1613901600,10.0.0.47,122510,131801
1613905200,10.0.0.5,60224,17775
1613908800,10.0.0.43,26434,261434
1613912400,10.0.0.19,172717,222602
1613916000,10.0.0.5,182225,129439
1613919600,10.0.0.19,218449,19709
1613923200,10.0.0.17,219892,28328
1613926800,10.0.0.12,21489,118600
1613930400,10.0.0.5,10247,240626
1613934000,10.0.0.12,243408,63938
1613937600,10.0.0.71,174280,33305
1613941200,10.0.0.63,120583,85337
1613944800,10.0.0.17,128256,212782
1613948400,10.0.0.63,155857,123154
1613952000,10.0.0.17,147187,43034
1613955600,10.0.0.43,227273,108341
1613959200,10.0.0.20,164977,65888
1613962800,10.0.0.47,247489,188387
1613966400,10.0.0.36,169565,45491
1613970000,10.0.0.63,193692,26554
1613973600,10.0.0.43,166419,47691
1613977200,10.0.0.71,8602,160083
1613980800,10.0.0.43,114521,135196
1613984400,10.0.0.19,74578,137910
1613988000,10.0.0.47,104094,22752
1613991600,10.0.0.5,254857,96882
1613995200,10.0.0.47,18034,253667
1613998800,10.0.0.17,55499,238811
1614002400,10.0.0.71,58422,146031
1614006000,10.0.0.17,39626,186581
1614009600,10.0.0.19,76576,90655
1614013200,10.0.0.47,247841,91066
1614016800,10.0.0.36,242099,52444
1614020400,10.0.0.17,41842,118831
1614024000,10.0.0.63,65750,69782
1614027600,10.0.0.19,124501,171497
1614031200,10.0.0.47,138449,181339
1614034800,10.0.0.47,210094,83695
1614038400,10.0.0.19,62830,133926
1614042000,10.0.0.47,97816,165360
1614045600,10.0.0.5,260367,88794
1614049200,10.0.0.17,208265,183492
1614052800,10.0.0.36,163102,18295
1614056400,10.0.0.63,244944,51946
1614060000,10.0.0.36,57400,218706
1614063600,10.0.0.47,138569,190064
1614067200,10.0.0.63,163478,66169
1614070800,10.0.0.5,179710,123120
1614074400,10.0.0.20,27457,177758
1614078000,10.0.0.5,13043,122431
1614081600,10.0.0.12,141270,229656
1614085200,10.0.0.5,242758,30625
1614088800,10.0.0.17,28016,40584
1614092400,10.0.0.20,220881,132385
1614096000,10.0.0.71,16080,181593
1614099600,10.0.0.36,127022,167020
1614103200,10.0.0.63,256318,68153
1614106800,10.0.0.43,50455,94720
1614110400,10.0.0.43,29297,113985
1614114000,10.0.0.12,133874,228039
1614117600,10.0.0.20,250668,106964
1614121200,10.0.0.47,48960,196579
1614124800,10.0.0.17,22552,71452
1614128400,10.0.0.47,260401,29988
1614132000,10.0.0.71,142900,37876
1614135600,10.0.0.17,90963,11755
1614139200,10.0.0.17,111696,259881
1614142800,10.0.0.71,45455,157193
1614146400,10.0.0.63,203344,178299
1614150000,10.0.0.63,131695,49828
1614153600,10.0.0.63,174285,147353
1614157200,10.0.0.63,184187,188121
1614160800,10.0.0.47,71570,57530
1614164400,10.0.0.36,100548,55587
1614168000,10.0.0.5,253720,45344
1614171600,10.0.0.71,71987,128115
1614175200,10.0.0.43,158284,231619
1614178800,10.0.0.12,159591,123931
1614182400,10.0.0.36,247427,174132
1614186000,10.0.0.17,186904,43482
1614189600,10.0.0.36,56325,209576
1614193200,10.0.0.17,24519,240620
1614196800,10.0.0.20,181099,159047
1614200400,10.0.0.19,146787,251404
1614204000,10.0.0.19,134271,97828
1614207600,10.0.0.19,260641,161623
1614211200,10.0.0.43,245624,166764
1614214800,10.0.0.63,228144,64010
1614218400,10.0.0.17,214714,158295
1614222000,10.0.0.47,117238,192056
1614225600,10.0.0.19,61398,240189
1614229200,10.0.0.43,253921,256516
1614232800,10.0.0.12,118067,175271
1614236400,10.0.0.43,140753,168915
1614240000,10.0.0.63,210835,150043
1614243600,10.0.0.63,63916,257541
1614247200,10.0.0.17,36920,240821
1614250800,10.0.0.12,88401,61669
1614254400,10.0.0.36,255622,14038
1614258000,10.0.0.43,189679,123084
1614261600,10.0.0.12,14075,31339
1614265200,10.0.0.17,39856,132117
1614268800,10.0.0.17,43911,97041
1614272400,10.0.0.12,53871,229602
1614276000,10.0.0.20,162092,178092
1614279600,10.0.0.19,105796,233816
1614283200,10.0.0.17,57980,117594
1614286800,10.0.0.20,23785,197803
1614290400,10.0.0.17,154611,46129
1614294000,10.0.0.12,72184,82665
1614297600,10.0.0.17,28671,88549
1614301200,10.0.0.36,72204,120213
1614304800,10.0.0.17,109908,10981
1614308400,10.0.0.12,169741,165863
1614312000,10.0.0.5,136143,174812
1614315600,10.0.0.36,244397,127466
1614319200,10.0.0.20,202896,32303
1614322800,10.0.0.19,139871,47897
1614326400,10.0.0.36,239525,194316
1614330000,10.0.0.43,90872,113357
1614333600,10.0.0.71,57111,243038
1614337200,10.0.0.20,155699,162099
1614340800,10.0.0.17,124059,9663
1614344400,10.0.0.71,181268,171212
1614348000,10.0.0.47,60783,45010
1614351600,10.0.0.36,110199,136264
1614355200,10.0.0.5,131087,186017
1614358800,10.0.0.5,116425,172745
1614362400,10.0.0.43,37222,149925
1614366000,10.0.0.71,105159,232605
1614369600,10.0.0.43,138367,136573
1614373200,10.0.0.19,216183,139129
1614376800,10.0.0.47,151867,110045
1614380400,10.0.0.43,90340,28968
1614384000,10.0.0.36,41534,190762
1614387600,10.0.0.47,14397,38616
1614391200,10.0.0.71,251485,16560
1614394800,10.0.0.36,113580,124794
1614398400,10.0.0.36,124583,8873
1614402000,10.0.0.12,176758,105840
1614405600,10.0.0.43,79946,91064
1614409200,10.0.0.43,73030,44902
1614412800,10.0.0.17,75070,188577
1614416400,10.0.0.43,78581,125775
1614420000,10.0.0.71,100161,159117
1614423600,10.0.0.71,158559,20371
1614427200,10.0.0.63,55128,118713
1614430800,10.0.0.5,20321,79150
1614434400,10.0.0.17,259269,195541
1614438000,10.0.0.71,131644,109955
1614441600,10.0.0.19,228433,36758
1614445200,10.0.0.71,54500,210798
1614448800,10.0.0.36,120706,132725
1614452400,10.0.0.17,179563,203114
1614456000,10.0.0.12,114246,150132
1614459600,10.0.0.19,231499,46347
1614463200,10.0.0.12,234226,202485
1614466800,10.0.0.47,245321,214614
1614470400,10.0.0.17,118865,66587
1614474000,10.0.0.47,247243,190040
1614477600,10.0.0.47,74166,11177
1614481200,10.0.0.63,128913,166687
1614484800,10.0.0.12,75419,25048
1614488400,10.0.0.36,57359,196420
1614492000,10.0.0.43,156883,157523
1614495600,10.0.0.5,8227,235880
1614499200,10.0.0.5,125904,207761
1614502800,10.0.0.17,99948,45786
1614506400,10.0.0.12,254153,156459
1614510000,10.0.0.5,87402,141357
1614513600,10.0.0.17,131615,207332
1614517200,10.0.0.71,204395,183102
1614520800,10.0.0.17,189880,105378
1614524400,10.0.0.5,190696,9594
1614528000,10.0.0.20,241483,158285
1614531600,10.0.0.63,180058,158321
1614535200,10.0.0.43,11837,131082
1614538800,10.0.0.63,37910,77887
1614542400,10.0.0.19,125454,69696
1614546000,10.0.0.12,126442,148906
1614549600,10.0.0.20,200077,18176
1614553200,10.0.0.12,131746,69429
1614556800,10.0.0.20,112708,251117
1614560400,10.0.0.20,219729,179468
1614564000,10.0.0.36,115874,13655
1614567600,10.0.0.71,16400,185522
1614571200,10.0.0.47,35411,44216
1614574800,10.0.0.17,218243,183136
1614578400,10.0.0.19,75313,155447
1614582000,10.0.0.20,189853,19545
1614585600,10.0.0.12,38454,211430
1614589200,10.0.0.5,86195,80831
1614592800,10.0.0.20,163895,40396
1614596400,10.0.0.5,193830,106983
1614600000,10.0.0.47,115965,69714
1614603600,10.0.0.71,43243,77922
1614607200,10.0.0.43,84901,214344
1614610800,10.0.0.63,140247,170242
1614614400,10.0.0.47,120338,92412
1614618000,10.0.0.20,52730,129122
1614621600,10.0.0.63,235039,159384
1614625200,10.0.0.43,173179,92436
1614628800,10.0.0.20,27605,248139
1614632400,10.0.0.71,15754,179624
1614636000,10.0.0.63,30228,142447
1614639600,10.0.0.47,50165,32547
1614643200,10.0.0.12,102482,109257
1614646800,10.0.0.36,190823,241312
1614650400,10.0.0.43,55004,99305
1614654000,10.0.0.19,66441,253046
1614657600,10.0.0.19,89231,80789
1614661200,10.0.0.63,170308,245776
1614664800,10.0.0.63,179073,11036
1614668400,10.0.0.63,75092,127800
1614672000,10.0.0.12,69901,259038
1614675600,10.0.0.71,235435,46858
1614679200,10.0.0.20,71596,250350
1614682800,10.0.0.20,223110,33877
1614686400,10.0.0.19,28369,189892
1614690000,10.0.0.12,27050,248141
1614693600,10.0.0.20,146661,184230
1614697200,10.0.0.43,163312,92193
1614700800,10.0.0.36,119257,118124
1614704400,10.0.0.36,60996,185024
1614708000,10.0.0.47,29216,101782
1614711600,10.0.0.43,240894,184075
1614715200,10.0.0.43,113572,102528
1614718800,10.0.0.43,196517,63293
1614722400,10.0.0.63,113478,83470
1614726000,10.0.0.20,230755,102328
1614729600,10.0.0.20,193782,95847
1614733200,10.0.0.36,120204,250967
