timestamp,peer_addr,rd_count,wr_count
1612090800,10.0.0.53,151137,26159
1612094400,10.0.0.6,60090,154421
1612098000,10.0.0.6,244203,115440
1612101600,10.0.0.53,101355,145114
1612105200,10.0.0.18,146389,27152
1612108800,10.0.0.53,31819,239288
1612112400,10.0.0.6,218345,237831
1612116000,10.0.0.10,179363,115110
1612119600,10.0.0.18,26745,211024
1612123200,10.0.0.32,123438,73622
1612126800,10.0.0.10,73943,71617
1612130400,10.0.0.53,36169,232717
1612134000,10.0.0.6,75320,214575
1612137600,10.0.0.10,31417,162788
1612141200,10.0.0.40,8282,46832
1612144800,10.0.0.61,113054,179661
1612148400,10.0.0.6,247658,135661
1612152000,10.0.0.7,89427,161881
1612155600,10.0.0.10,232246,180434
1612159200,10.0.0.32,202897,150729
1612162800,10.0.0.10,84109,216481
1612166400,10.0.0.61,92489,99507
1612170000,10.0.0.6,102148,166635
1612173600,10.0.0.53,219054,44910
1612177200,10.0.0.6,218730,154202
1612180800,10.0.0.9,201618,259064
1612184400,10.0.0.32,52246,244378
1612188000,10.0.0.6,241716,180662
1612191600,10.0.0.9,29798,259765
1612195200,10.0.0.6,20712,200318
1612198800,10.0.0.40,186259,131284
1612202400,10.0.0.32,161077,215581
1612206000,10.0.0.7,106268,164586
1612209600,10.0.0.40,112891,121296
1612213200,10.0.0.7,19957,186883
1612216800,10.0.0.40,74865,126156
1612220400,10.0.0.7,156291,25260
1612224000,10.0.0.18,111033,258784
1612227600,10.0.0.13,74513,135440
1612231200,10.0.0.10,65284,257162
1612234800,10.0.0.7,198593,36125
1612238400,10.0.0.61,31885,189011
1612242000,10.0.0.13,174896,142136
1612245600,10.0.0.32,222198,101884
1612249200,10.0.0.61,52064,113649
1612252800,10.0.0.53,137143,35371
1612256400,10.0.0.40,218941,183470
1612260000,10.0.0.9,28619,141360
1612263600,10.0.0.7,229171,207681
1612267200,10.0.0.13,63788,119822
1612270800,10.0.0.53,199734,56071
1612274400,10.0.0.53,204618,188966
1612278000,10.0.0.9,17788,101518
1612281600,10.0.0.53,241506,61371
1612285200,10.0.0.13,179223,214445
1612288800,10.0.0.18,186430,89243
1612292400,10.0.0.18,166651,45839
1612296000,10.0.0.61,163939,175468
1612299600,10.0.0.18,12716,142294
1612303200,10.0.0.6,97943,52940
1612306800,10.0.0.61,177988,244482
1612310400,10.0.0.6,31813,186755
1612314000,10.0.0.13,30708,51401
1612317600,10.0.0.32,163547,139764
1612321200,10.0.0.6,135925,56642
1612324800,10.0.0.40,68809,89930
1612328400,10.0.0.53,28872,103438
1612332000,10.0.0.53,19262,259185
1612335600,10.0.0.7,142820,118759
1612339200,10.0.0.10,66763,208510
1612342800,10.0.0.6,102336,124153
1612346400,10.0.0.61,185789,256976
1612350000,10.0.0.7,50912,25339
1612353600,10.0.0.32,9361,180694
1612357200,10.0.0.9,20989,163476
1612360800,10.0.0.18,203121,224093
1612364400,10.0.0.32,212152,99822
1612368000,10.0.0.61,258831,220094
1612371600,10.0.0.9,182884,100569
1612375200,10.0.0.40,241039,159140
1612378800,10.0.0.18,89790,108334
1612382400,10.0.0.61,29879,31778
1612386000,10.0.0.61,148532,74498
1612389600,10.0.0.9,165443,75667
1612393200,10.0.0.40,59773,197666
1612396800,10.0.0.18,111756,138442
1612400400,10.0.0.53,245476,88250
1612404000,10.0.0.10,220290,193938
1612407600,10.0.0.32,46993,114477
1612411200,10.0.0.61,238416,93171
1612414800,10.0.0.32,121851,29818
1612418400,10.0.0.6,121248,51506
1612422000,10.0.0.7,115277,191846
1612425600,10.0.0.13,235655,204147
1612429200,10.0.0.13,20229,255728
1612432800,10.0.0.13,214241,214341
1612436400,10.0.0.40,225051,197473
1612440000,10.0.0.7,182540,10467
1612443600,10.0.0.40,97778,49268
1612447200,10.0.0.9,214596,25339
1612450800,10.0.0.10,228210,138998
1612454400,10.0.0.40,197014,252055
1612458000,10.0.0.10,44454,214189
1612461600,10.0.0.61,212352,187499
1612465200,10.0.0.7,48622,54585
1612468800,10.0.0.13,74365,260635
1612472400,10.0.0.40,85408,78390
1612476000,10.0.0.61,140760,107787
1612479600,10.0.0.18,127705,197373
1612483200,10.0.0.40,220935,149625
1612486800,10.0.0.6,254194,224692
1612490400,10.0.0.6,164128,14410
1612494000,10.0.0.6,117376,50672
1612497600,10.0.0.32,109327,254833
1612501200,10.0.0.40,43081,150312
1612504800,10.0.0.13,79420,216485
1612508400,10.0.0.61,176957,148751
1612512000,10.0.0.13,209623,27166
1612515600,10.0.0.18,244563,146680
1612519200,10.0.0.32,66427,214472
1612522800,10.0.0.32,14639,61370
1612526400,10.0.0.18,202860,72355
1612530000,10.0.0.18,235840,181539
1612533600,10.0.0.18,75713,137724
1612537200,10.0.0.61,94893,172613
1612540800,10.0.0.61,160467,98890
1612544400,10.0.0.53,79379,13502
1612548000,10.0.0.7,177692,214933
1612551600,10.0.0.7,121446,52201
1612555200,10.0.0.7,109431,110436
1612558800,10.0.0.13,238849,226085
1612562400,10.0.0.7,185663,21650
1612566000,10.0.0.10,247898,104347
1612569600,10.0.0.18,207662,171869
1612573200,10.0.0.61,159914,258570
1612576800,10.0.0.9,109335,11741
1612580400,10.0.0.7,12896,192131
1612584000,10.0.0.6,166219,107478
1612587600,10.0.0.7,84363,75781
1612591200,10.0.0.13,105246,177021
1612594800,10.0.0.61,78256,8574
1612598400,10.0.0.61,104445,186046
1612602000,10.0.0.18,49847,26648
1612605600,10.0.0.6,168596,226118
1612609200,10.0.0.6,162724,232889
1612612800,10.0.0.32,176322,79879
1612616400,10.0.0.18,26465,193785
1612620000,10.0.0.9,100322,97659
1612623600,10.0.0.53,126768,173830
1612627200,10.0.0.40,52272,16731
1612630800,10.0.0.9,189222,195998
1612634400,10.0.0.7,144962,38098
1612638000,10.0.0.32,114159,79753
1612641600,10.0.0.53,34561,240157
1612645200,10.0.0.7,118640,140536
1612648800,10.0.0.53,53994,54513
1612652400,10.0.0.32,247050,181988
1612656000,10.0.0.10,224941,129168
1612659600,10.0.0.7,47965,102793
1612663200,10.0.0.53,47780,146874
1612666800,10.0.0.7,216425,182953
1612670400,10.0.0.32,240501,65570
1612674000,10.0.0.18,43327,171538
1612677600,10.0.0.10,118762,52956
1612681200,10.0.0.32,13019,18454
1612684800,10.0.0.13,131973,64256
1612688400,10.0.0.10,177663,158163
1612692000,10.0.0.13,45591,120759
1612695600,10.0.0.40,112189,160532
1612699200,10.0.0.32,199475,55169
1612702800,10.0.0.13,150349,9249
1612706400,10.0.0.13,179827,96607
1612710000,10.0.0.61,94260,131742
1612713600,10.0.0.61,189457,97361
1612717200,10.0.0.13,117516,102188
1612720800,10.0.0.6,177919,225969
1612724400,10.0.0.32,139692,141287
1612728000,10.0.0.18,130311,33736
1612731600,10.0.0.7,96955,246935
1612735200,10.0.0.13,48999,184065
1612738800,10.0.0.40,248926,72069
1612742400,10.0.0.32,224511,98753
1612746000,10.0.0.9,257475,39871
1612749600,10.0.0.13,54680,76185
1612753200,10.0.0.13,150803,185509
1612756800,10.0.0.40,112237,210285
1612760400,10.0.0.6,129735,87633
1612764000,10.0.0.13,43051,64801
1612767600,10.0.0.13,68934,8614
1612771200,10.0.0.53,102206,49421
1612774800,10.0.0.9,182456,145204
1612778400,10.0.0.32,118812,216573
1612782000,10.0.0.13,252785,211703
1612785600,10.0.0.13,256156,113240
1612789200,10.0.0.13,203746,110901
1612792800,10.0.0.10,136130,214946
1612796400,10.0.0.53,250542,82337
1612800000,10.0.0.10,243897,117196
1612803600,10.0.0.61,117845,32988
1612807200,10.0.0.40,230537,127002
1612810800,10.0.0.7,10796,156315
1612814400,10.0.0.53,218287,12782
1612818000,10.0.0.40,262187,112425
1612821600,10.0.0.32,192815,106236
1612825200,10.0.0.10,82235,47637
1612828800,10.0.0.18,258174,30624
1612832400,10.0.0.53,127900,18822
1612836000,10.0.0.32,186270,109576
1612839600,10.0.0.61,156298,74279
1612843200,10.0.0.9,17546,42471
1612846800,10.0.0.61,138427,45075
1612850400,10.0.0.40,142167,110219
1612854000,10.0.0.6,209338,219264
1612857600,10.0.0.32,225866,149734
1612861200,10.0.0.13,202492,223777
1612864800,10.0.0.9,27674,74655
1612868400,10.0.0.7,59611,49413
1612872000,10.0.0.13,20741,227491
1612875600,10.0.0.7,200078,121444
1612879200,10.0.0.13,150058,240000
1612882800,10.0.0.18,73898,225284
1612886400,10.0.0.9,145861,214308
1612890000,10.0.0.32,77463,161301
1612893600,10.0.0.13,222501,234025
1612897200,10.0.0.7,102228,174172
1612900800,10.0.0.9,130602,48704
1612904400,10.0.0.61,36458,209325
1612908000,10.0.0.18,207097,76923
1612911600,10.0.0.18,189219,14657
1612915200,10.0.0.9,128225,11572
1612918800,10.0.0.32,210713,186480
1612922400,10.0.0.6,75930,179198
1612926000,10.0.0.53,261579,103519
1612929600,10.0.0.61,40792,63675
1612933200,10.0.0.9,215701,12760
1612936800,10.0.0.7,207091,135170
1612940400,10.0.0.61,119993,18486
1612944000,10.0.0.7,74117,72440
1612947600,10.0.0.32,247539,253467
1612951200,10.0.0.7,135110,119348
1612954800,10.0.0.53,109537,176918
1612958400,10.0.0.9,46904,99705
1612962000,10.0.0.13,190387,98940
1612965600,10.0.0.40,87875,131540
1612969200,10.0.0.6,101995,84896
1612972800,10.0.0.13,246346,138844
1612976400,10.0.0.6,177056,250646
1612980000,10.0.0.53,199697,171620
1612983600,10.0.0.32,146118,156814
1612987200,10.0.0.61,208207,29579
1612990800,10.0.0.32,19523,240127
1612994400,10.0.0.6,118329,24686
1612998000,10.0.0.10,243191,206881
1613001600,10.0.0.32,209227,32411
1613005200,10.0.0.18,230746,235416
1613008800,10.0.0.10,111882,74466
1613012400,10.0.0.40,119997,243330
1613016000,10.0.0.13,247607,35731
1613019600,10.0.0.61,185313,173658
1613023200,10.0.0.7,223344,228722
1613026800,10.0.0.13,118377,240053
1613030400,10.0.0.7,182137,205239
1613034000,10.0.0.13,192459,186086
1613037600,10.0.0.6,39376,132968
1613041200,10.0.0.13,9641,101370
1613044800,10.0.0.13,165813,205060
1613048400,10.0.0.40,53534,171914
1613052000,10.0.0.53,38757,12226
1613055600,10.0.0.18,78207,189347
1613059200,10.0.0.18,121328,150346
1613062800,10.0.0.7,40885,115581
1613066400,10.0.0.18,192378,144575
1613070000,10.0.0.53,215413,74689
1613073600,10.0.0.10,182985,215075
1613077200,10.0.0.9,174776,71573
1613080800,10.0.0.18,103889,229195
1613084400,10.0.0.40,99277,129586
1613088000,10.0.0.53,75651,160151
1613091600,10.0.0.10,79564,85215
1613095200,10.0.0.40,103992,53400
1613098800,10.0.0.10,94797,195296
1613102400,10.0.0.13,172512,234531
1613106000,10.0.0.7,193121,187599
1613109600,10.0.0.9,137472,108239
1613113200,10.0.0.7,61648,129872
1613116800,10.0.0.18,79002,225570
1613120400,10.0.0.9,148273,62502
1613124000,10.0.0.18,236316,129961
1613127600,10.0.0.10,74240,201333
1613131200,10.0.0.53,93320,152182
1613134800,10.0.0.61,218805,93836
1613138400,10.0.0.53,197526,258156
1613142000,10.0.0.6,203428,43982
1613145600,10.0.0.10,240078,28311
1613149200,10.0.0.53,229458,81767
1613152800,10.0.0.10,173017,152577
1613156400,10.0.0.9,47678,147707
1613160000,10.0.0.18,43732,121679
1613163600,10.0.0.18,46795,42776
1613167200,10.0.0.61,126882,237106
1613170800,10.0.0.61,107226,193566
1613174400,10.0.0.40,20521,128747
1613178000,10.0.0.32,160155,179032
1613181600,10.0.0.32,225043,156765
1613185200,10.0.0.13,245028,233080
1613188800,10.0.0.53,132541,143753
1613192400,10.0.0.53,237431,38288
1613196000,10.0.0.40,251681,183030
1613199600,10.0.0.53,133548,76683
1613203200,10.0.0.13,172807,50422
1613206800,10.0.0.6,101903,149456
1613210400,10.0.0.18,116644,16834
1613214000,10.0.0.6,236399,23846
1613217600,10.0.0.13,137790,240697
1613221200,10.0.0.7,59301,78430
1613224800,10.0.0.13,54386,202779
1613228400,10.0.0.40,158108,177865
1613232000,10.0.0.7,147192,22251
1613235600,10.0.0.18,249763,256809
1613239200,10.0.0.13,241967,167271
1613242800,10.0.0.10,208933,260982
1613246400,10.0.0.32,216323,115282
1613250000,10.0.0.32,199317,89336
1613253600,10.0.0.9,98998,73983
1613257200,10.0.0.6,256455,125092
1613260800,10.0.0.53,130495,26336
1613264400,10.0.0.7,249297,176252
1613268000,10.0.0.13,253245,170301
1613271600,10.0.0.10,177878,157719
1613275200,10.0.0.53,171002,246543
1613278800,10.0.0.6,206356,48181
1613282400,10.0.0.32,238023,111361
1613286000,10.0.0.9,24179,48333
1613289600,10.0.0.61,189344,248341
1613293200,10.0.0.7,78708,242452
1613296800,10.0.0.40,147513,219804
1613300400,10.0.0.40,11800,206756
1613304000,10.0.0.10,45761,52705
1613307600,10.0.0.32,202983,222391
1613311200,10.0.0.32,245467,131048
1613314800,10.0.0.6,47926,184261
1613318400,10.0.0.32,103176,14988
1613322000,10.0.0.32,120564,140177
1613325600,10.0.0.9,74146,67176
1613329200,10.0.0.53,202721,246895
1613332800,10.0.0.18,84841,241265
1613336400,10.0.0.9,203510,244873
1613340000,10.0.0.7,236085,137492
1613343600,10.0.0.7,31666,78130
1613347200,10.0.0.18,230926,61253
1613350800,10.0.0.7,15281,210189
1613354400,10.0.0.61,93778,51020
1613358000,10.0.0.9,130493,18442
1613361600,10.0.0.61,62398,193598
1613365200,10.0.0.10,234453,133974
1613368800,10.0.0.9,132461,65672
1613372400,10.0.0.7,242082,260990
1613376000,10.0.0.40,260365,89780
1613379600,10.0.0.9,213959,113254
1613383200,10.0.0.6,236802,191037
1613386800,10.0.0.53,128349,198127
1613390400,10.0.0.13,51014,138762
1613394000,10.0.0.18,234628,116113
1613397600,10.0.0.6,41922,170319
1613401200,10.0.0.32,17403,142427
1613404800,10.0.0.10,122384,121746
1613408400,10.0.0.7,170537,101483
1613412000,10.0.0.9,201218,208705
1613415600,10.0.0.32,251997,160319
1613419200,10.0.0.13,227763,134777
1613422800,10.0.0.18,111640,109983
1613426400,10.0.0.40,88312,262007
1613430000,10.0.0.53,72063,234290
1613433600,10.0.0.61,211016,123070
1613437200,10.0.0.10,245472,132281
1613440800,10.0.0.53,151558,101522
1613444400,10.0.0.32,115124,9714
1613448000,10.0.0.61,186537,202740
1613451600,10.0.0.7,194588,47441
1613455200,10.0.0.9,162749,122062
1613458800,10.0.0.9,59603,225510
1613462400,10.0.0.32,146392,160679
1613466000,10.0.0.53,109599,224550
1613469600,10.0.0.61,180726,28270
1613473200,10.0.0.13,14877,11398
1613476800,10.0.0.6,237417,9813
1613480400,10.0.0.61,65204,116745
1613484000,10.0.0.13,95485,150139
1613487600,10.0.0.61,72125,191584
1613491200,10.0.0.32,55942,201191
1613494800,10.0.0.10,21393,252602
1613498400,10.0.0.9,88635,136650
1613502000,10.0.0.9,155539,238057
1613505600,10.0.0.40,49438,11487
1613509200,10.0.0.10,58214,18173
1613512800,10.0.0.18,191080,247398
1613516400,10.0.0.7,163123,50257
1613520000,10.0.0.18,245890,246752
1613523600,10.0.0.61,124102,165735
1613527200,10.0.0.40,41564,68534
1613530800,10.0.0.6,72895,81736
1613534400,10.0.0.7,176594,162179
1613538000,10.0.0.61,178626,164576
1613541600,10.0.0.32,252066,205822
1613545200,10.0.0.61,200634,110893
1613548800,10.0.0.9,261609,39628
1613552400,10.0.0.9,70053,49608
1613556000,10.0.0.61,96251,33154
1613559600,10.0.0.53,10244,258266
1613563200,10.0.0.18,71881,37485
1613566800,10.0.0.32,217314,102189
1613570400,10.0.0.13,208054,16438
1613574000,10.0.0.7,73099,41921
1613577600,10.0.0.7,168009,140845
1613581200,10.0.0.53,121264,188336
1613584800,10.0.0.7,229450,187600
1613588400,10.0.0.18,177739,249461
1613592000,10.0.0.9,23142,192570
1613595600,10.0.0.32,107105,194622
1613599200,10.0.0.53,203661,258311
1613602800,10.0.0.40,106406,68330
1613606400,10.0.0.18,82695,14039
1613610000,10.0.0.13,68020,78947
1613613600,10.0.0.9,64779,238764
1613617200,10.0.0.32,114216,206885
1613620800,10.0.0.18,157153,173991
1613624400,10.0.0.61,86576,198587
1613628000,10.0.0.32,166617,213537
1613631600,10.0.0.7,17467,167499
1613635200,10.0.0.9,118391,108815
1613638800,10.0.0.18,103658,62078
1613642400,10.0.0.13,182922,136581
1613646000,10.0.0.10,125481,51459
1613649600,10.0.0.61,210972,217248
1613653200,10.0.0.61,174962,69119
1613656800,10.0.0.18,64944,73130
1613660400,10.0.0.53,243536,260716
1613664000,10.0.0.6,10140,164988
1613667600,10.0.0.7,215276,174263
1613671200,10.0.0.53,98536,139511
1613674800,10.0.0.6,196166,234978
1613678400,10.0.0.32,244733,155555
1613682000,10.0.0.32,154196,127894
1613685600,10.0.0.9,243616,76521
1613689200,10.0.0.6,55302,243291
1613692800,10.0.0.6,174884,155092
1613696400,10.0.0.10,206112,136283
1613700000,10.0.0.18,173582,138232
1613703600,10.0.0.9,56495,91163
1613707200,10.0.0.40,243667,36556
1613710800,10.0.0.40,132358,224530
1613714400,10.0.0.61,184137,61967
1613718000,10.0.0.10,110153,63020
1613721600,10.0.0.40,79436,44291
1613725200,10.0.0.40,112824,200604
1613728800,10.0.0.6,207140,113143
1613732400,10.0.0.53,112240,166113
1613736000,10.0.0.61,124914,186552
1613739600,10.0.0.32,185181,234856
1613743200,10.0.0.6,121618,216178
1613746800,10.0.0.53,80172,195393
1613750400,10.0.0.6,120561,117185
1613754000,10.0.0.10,163362,219147
1613757600,10.0.0.32,71713,145440
1613761200,10.0.0.7,48392,250073
1613764800,10.0.0.53,115220,194868
1613768400,10.0.0.40,74796,153965
1613772000,10.0.0.53,17512,16534
1613775600,10.0.0.40,199470,48573
1613779200,10.0.0.40,65295,161999
1613782800,10.0.0.13,213637,233979
1613786400,10.0.0.7,179213,201397
1613790000,10.0.0.6,198565,102414
1613793600,10.0.0.18,127795,165935
1613797200,10.0.0.7,93124,206136
1613800800,10.0.0.18,105914,168213
1613804400,10.0.0.10,223655,89866
1613808000,10.0.0.7,100214,208388
1613811600,10.0.0.40,155133,145513
1613815200,10.0.0.40,73361,202616
1613818800,10.0.0.13,163826,8957
1613822400,10.0.0.18,187339,179979
1613826000,10.0.0.18,65692,225401
1613829600,10.0.0.7,119252,90851
1613833200,10.0.0.18,200858,30832
1613836800,10.0.0.32,125241,128554
1613840400,10.0.0.9,236300,199067
1613844000,10.0.0.61,238979,146138
1613847600,10.0.0.40,105050,38926
1613851200,10.0.0.61,11502,213297
1613854800,10.0.0.13,71761,114778
1613858400,10.0.0.32,212856,39772
1613862000,10.0.0.32,38850,206474
1613865600,10.0.0.53,68269,63381
1613869200,10.0.0.61,255431,111096
1613872800,10.0.0.32,241433,83194
1613876400,10.0.0.40,242505,57149
1613880000,10.0.0.9,71099,142986
1613883600,10.0.0.61,209092,94893
1613887200,10.0.0.10,230253,98204
1613890800,10.0.0.40,46734,161773
1613894400,10.0.0.18,227336,221487
1613898000,10.0.0.6,71419,252145
1613901600,10.0.0.40,241914,167271
1613905200,10.0.0.7,240915,160357
1613908800,10.0.0.32,8403,248647
1613912400,10.0.0.53,259609,83857
1613916000,10.0.0.32,193384,146764
1613919600,10.0.0.18,120154,93511
1613923200,10.0.0.13,222609,170621
1613926800,10.0.0.9,131065,64213
1613930400,10.0.0.10,255309,29204
1613934000,10.0.0.6,156980,201634
1613937600,10.0.0.6,111983,181203
1613941200,10.0.0.6,231377,159773
1613944800,10.0.0.6,54571,159984
1613948400,10.0.0.32,206921,157249
1613952000,10.0.0.32,9125,197490
1613955600,10.0.0.18,200275,55300
1613959200,10.0.0.6,223974,124766
1613962800,10.0.0.53,192734,102689
1613966400,10.0.0.13,60923,95653
1613970000,10.0.0.13,251608,99491
1613973600,10.0.0.7,177941,58331
1613977200,10.0.0.6,9201,27363
1613980800,10.0.0.9,211030,182944
1613984400,10.0.0.40,145008,127521
1613988000,10.0.0.7,154652,128454
1613991600,10.0.0.10,157917,175586
1613995200,10.0.0.53,246501,246418
1613998800,10.0.0.61,98411,176807
1614002400,10.0.0.53,260495,84587
1614006000,10.0.0.6,44488,73851
1614009600,10.0.0.61,21922,98649
1614013200,10.0.0.61,27417,208860
1614016800,10.0.0.53,184492,157545
1614020400,10.0.0.40,94256,40209
1614024000,10.0.0.9,262279,41718
1614027600,10.0.0.9,111295,191443
1614031200,10.0.0.13,261571,175599
1614034800,10.0.0.7,129318,120868
1614038400,10.0.0.9,91562,228220
1614042000,10.0.0.13,141268,10363
1614045600,10.0.0.61,137321,133296
1614049200,10.0.0.53,183514,261723
1614052800,10.0.0.53,103926,183870
1614056400,10.0.0.10,54140,124984
1614060000,10.0.0.61,123683,234120
1614063600,10.0.0.7,168537,83070
1614067200,10.0.0.7,235835,191499
1614070800,10.0.0.9,33052,58472
1614074400,10.0.0.9,108087,251045
1614078000,10.0.0.18,259518,239170
1614081600,10.0.0.61,186705,114146
1614085200,10.0.0.32,95148,144517
1614088800,10.0.0.32,59309,95301
1614092400,10.0.0.7,172823,141249
1614096000,10.0.0.40,173403,256741
1614099600,10.0.0.61,98307,17982
1614103200,10.0.0.61,61511,245625
1614106800,10.0.0.13,192122,125535
1614110400,10.0.0.7,36306,225430
1614114000,10.0.0.10,100518,77652
1614117600,10.0.0.18,21950,256166
1614121200,10.0.0.9,68487,198171
1614124800,10.0.0.53,114401,249288
1614128400,10.0.0.10,191043,14815
1614132000,10.0.0.9,239526,180026
1614135600,10.0.0.6,150583,15988
1614139200,10.0.0.10,245720,178509
1614142800,10.0.0.40,15858,217489
1614146400,10.0.0.53,54680,245603
1614150000,10.0.0.61,227154,192978
1614153600,10.0.0.13,231501,61785
1614157200,10.0.0.32,87650,122080
1614160800,10.0.0.53,189327,83339
1614164400,10.0.0.6,233161,12037
1614168000,10.0.0.6,155900,243372
1614171600,10.0.0.32,182237,240812
1614175200,10.0.0.10,218365,224187
1614178800,10.0.0.18,92822,86902
1614182400,10.0.0.61,193824,242592
1614186000,10.0.0.40,112960,207401
1614189600,10.0.0.32,101557,176558
1614193200,10.0.0.61,83975,111065
1614196800,10.0.0.40,111422,147249
1614200400,10.0.0.9,235014,118066
1614204000,10.0.0.9,256027,11621
1614207600,10.0.0.13,49771,185667
1614211200,10.0.0.13,105465,250889
1614214800,10.0.0.61,186525,190568
1614218400,10.0.0.13,222729,231249
1614222000,10.0.0.18,242191,81864
1614225600,10.0.0.10,47335,175230
1614229200,10.0.0.13,15274,106062
1614232800,10.0.0.32,242053,64341
1614236400,10.0.0.10,144875,37010
1614240000,10.0.0.9,160745,139895
1614243600,10.0.0.40,157641,181474
1614247200,10.0.0.6,242207,133796
1614250800,10.0.0.6,143663,167178
1614254400,10.0.0.9,123830,127562
1614258000,10.0.0.7,193446,216610
1614261600,10.0.0.7,208118,255753
1614265200,10.0.0.9,101255,117885
1614268800,10.0.0.13,97265,97593
1614272400,10.0.0.9,232332,89326
1614276000,10.0.0.40,78170,96928
1614279600,10.0.0.32,36639,246377
1614283200,10.0.0.32,172583,81288
1614286800,10.0.0.7,152120,216760
1614290400,10.0.0.32,169082,187447
1614294000,10.0.0.53,45746,118548
1614297600,10.0.0.10,105284,173523
1614301200,10.0.0.13,186910,12433
1614304800,10.0.0.40,221455,210708
1614308400,10.0.0.53,202947,180696
1614312000,10.0.0.6,68307,250674
1614315600,10.0.0.18,65370,134170
1614319200,10.0.0.7,90765,44408
1614322800,10.0.0.40,241764,43385
1614326400,10.0.0.18,152645,204275
1614330000,10.0.0.7,182897,241829
1614333600,10.0.0.9,167415,193970
1614337200,10.0.0.9,254543,227737
1614340800,10.0.0.13,197211,186847
1614344400,10.0.0.9,84329,236652
1614348000,10.0.0.10,161784,42614
1614351600,10.0.0.18,73821,99793
1614355200,10.0.0.7,79093,37415
1614358800,10.0.0.40,157462,16834
1614362400,10.0.0.6,190245,16336
1614366000,10.0.0.61,257333,191042
1614369600,10.0.0.18,35672,96112
1614373200,10.0.0.13,88545,197512
1614376800,10.0.0.13,254862,132378
1614380400,10.0.0.7,260340,63564
1614384000,10.0.0.7,148420,217156
1614387600,10.0.0.6,24829,137835
1614391200,10.0.0.10,136418,208736
1614394800,10.0.0.40,30070,103853
1614398400,10.0.0.6,213068,140956
1614402000,10.0.0.9,193045,245146
1614405600,10.0.0.7,152506,127675
1614409200,10.0.0.53,152794,63078
1614412800,10.0.0.40,82726,55595
1614416400,10.0.0.18,82112,162792
1614420000,10.0.0.18,165006,48867
1614423600,10.0.0.61,137372,174706
1614427200,10.0.0.10,201339,48779
1614430800,10.0.0.13,149578,70657
1614434400,10.0.0.32,106459,130582
1614438000,10.0.0.6,71485,61282
1614441600,10.0.0.32,74409,205596
1614445200,10.0.0.13,165254,205247
1614448800,10.0.0.40,191265,25629
1614452400,10.0.0.7,196512,208751
1614456000,10.0.0.13,257131,220614
1614459600,10.0.0.13,236812,95642
1614463200,10.0.0.7,236935,143838
1614466800,10.0.0.18,38498,140274
1614470400,10.0.0.53,44924,238541
1614474000,10.0.0.6,39164,156883
1614477600,10.0.0.7,125406,223101
1614481200,10.0.0.61,221930,126010
1614484800,10.0.0.6,228389,164132
1614488400,10.0.0.32,137300,98299
1614492000,10.0.0.61,91609,202287
1614495600,10.0.0.40,195795,31804
1614499200,10.0.0.40,212342,260547
1614502800,10.0.0.61,124525,145902
1614506400,10.0.0.9,208375,37683
1614510000,10.0.0.13,51260,177857
1614513600,10.0.0.9,56437,40919
1614517200,10.0.0.18,114067,109706
1614520800,10.0.0.18,223802,184953
1614524400,10.0.0.6,96820,59908
1614528000,10.0.0.7,134649,143326
1614531600,10.0.0.32,130747,76776
1614535200,10.0.0.32,214295,135976
1614538800,10.0.0.18,143587,107358
1614542400,10.0.0.40,204962,53389
1614546000,10.0.0.13,242533,205659
1614549600,10.0.0.61,29691,108954
1614553200,10.0.0.18,31759,214829
1614556800,10.0.0.6,151644,31335
1614560400,10.0.0.10,28366,229166
1614564000,10.0.0.7,104398,101470
1614567600,10.0.0.7,120372,224025
1614571200,10.0.0.13,15007,31024
1614574800,10.0.0.7,17046,166419
1614578400,10.0.0.40,156795,218238
1614582000,10.0.0.32,181084,198426
1614585600,10.0.0.7,120886,74975
1614589200,10.0.0.32,93415,98542
1614592800,10.0.0.40,22508,97043
1614596400,10.0.0.9,19159,226420
1614600000,10.0.0.32,176729,68473
1614603600,10.0.0.9,70329,35702
1614607200,10.0.0.61,32514,42517
1614610800,10.0.0.61,231684,160573
1614614400,10.0.0.40,21715,55023
1614618000,10.0.0.18,220298,227915
1614621600,10.0.0.9,252994,195659
1614625200,10.0.0.10,241500,135931
1614628800,10.0.0.7,182491,150247
1614632400,10.0.0.13,255828,16264
1614636000,10.0.0.13,41832,184801
1614639600,10.0.0.9,175268,246939
1614643200,10.0.0.32,125432,126310
1614646800,10.0.0.53,98429,95649
1614650400,10.0.0.10,84702,218375
1614654000,10.0.0.32,26868,176328
1614657600,10.0.0.6,14318,22026
1614661200,10.0.0.9,68551,255335
1614664800,10.0.0.7,68183,30530
1614668400,10.0.0.13,11716,24013
1614672000,10.0.0.40,64274,57654
1614675600,10.0.0.61,32163,79779
1614679200,10.0.0.9,136763,197019
1614682800,10.0.0.18,21536,33103
1614686400,10.0.0.61,58689,109613
1614690000,10.0.0.61,251876,128290
1614693600,10.0.0.32,120731,134416
1614697200,10.0.0.18,67851,49825
1614700800,10.0.0.53,142710,109816
1614704400,10.0.0.7,214674,113340
1614708000,10.0.0.10,40557,24472
1614711600,10.0.0.61,152252,157645
1614715200,10.0.0.10,103589,32063
1614718800,10.0.0.9,63843,45407
1614722400,10.0.0.10,75805,205107
1614726000,10.0.0.32,43797,49687
1614729600,10.0.0.13,179925,162226
1614733200,10.0.0.18,75735,76934
